Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SRR8692206_bin.25	15.26	0.0	Neural Network (Specific Model)	11	0.88	475839	310.3994673768309	793776	0.49	751	5	475839	None
SRR8692206_bin.27	99.99	0.35	Neural Network (Specific Model)	11	0.882	401300	324.07838983050846	2078559	0.39	1888	10	832773	None
SRR8692206_bin.3	99.68	0.92	Neural Network (Specific Model)	11	0.896	105061	359.5654069767442	4132717	0.46	3440	57	328529	None
SRR8692206_bin.30	6.84	0.0	Neural Network (Specific Model)	11	0.922	84444	420.1639344262295	416491	0.45	305	7	161141	None
SRR8692206_bin.31	6.8	0.0	Neural Network (Specific Model)	11	0.901	213003	282.9616724738676	269601	0.5	287	3	213003	None
SRR8692206_bin.32	12.69	0.02	Neural Network (Specific Model)	11	0.888	197682	310.2	329526	0.39	315	5	197682	None
SRR8692206_bin.33	12.31	0.01	Neural Network (Specific Model)	11	0.907	85872	362.0023255813953	514081	0.47	430	8	116379	None
SRR8692206_bin.4	25.14	0.0	Neural Network (Specific Model)	11	0.896	272822	325.84705882352944	1296261	0.51	1190	10	406964	None
SRR8692206_bin.6	8.47	0.0	Neural Network (Specific Model)	11	0.828	130590	326.07142857142856	231301	0.29	196	5	130590	None
SRR8692206_bin.7	9.82	0.05	Neural Network (Specific Model)	11	0.893	60747	299.39408866995075	407190	0.43	406	10	99166	None
SRR8692206_bin.8	7.49	0.0	Neural Network (Specific Model)	11	0.88	57233	324.6448087431694	202290	0.49	183	6	98064	None
SRR8692207_bin.11	100.0	1.1	Neural Network (Specific Model)	11	0.875	43570	336.5602240896359	3292096	0.64	2856	109	155269	None
SRR8692207_bin.15	67.27	0.07	Neural Network (Specific Model)	11	0.892	195851	367.54574132492115	3131356	0.43	2536	22	451523	None
SRR8692207_bin.16	5.96	0.01	Neural Network (Specific Model)	11	0.822	2181	210.26913580246912	309875	0.35	405	132	6829	None
SRR8692207_bin.17	14.65	0.0	Neural Network (Specific Model)	11	0.876	38372	391.28125	299924	0.61	224	16	53300	None
SRR8692207_bin.2	34.81	0.06	Neural Network (Specific Model)	11	0.879	251948	387.63647798742136	1050896	0.57	795	8	380665	None
SRR8692207_bin.20	78.02	0.63	Neural Network (Specific Model)	11	0.857	32558	300.8335974643423	1989556	0.47	1893	98	92281	None
SRR8692207_bin.22	99.99	0.29	Neural Network (Specific Model)	11	0.862	104874	291.1860465116279	2131930	0.37	2107	44	205830	None
SRR8692207_bin.23	55.07	0.3	Neural Network (Specific Model)	11	0.883	26212	334.2392223161454	1341673	0.6	1183	83	62561	None
SRR8692207_bin.25	8.71	0.0	Neural Network (Specific Model)	11	0.85	82432	286.02564102564105	274910	0.43	273	5	104331	None
SRR8692207_bin.26	33.85	1.94	Neural Network (Specific Model)	11	0.855	49782	302.61053984575835	1649186	0.41	1556	42	133644	None
SRR8692207_bin.27	20.89	0.02	Neural Network (Specific Model)	11	0.875	46047	343.8921568627451	600203	0.61	510	25	132274	None
SRR8692207_bin.29	50.16	0.12	Neural Network (Specific Model)	11	0.866	206345	332.3768267223382	1102475	0.39	958	6	366960	None
SRR8692207_bin.3	55.09	0.03	Neural Network (Specific Model)	11	0.905	130272	326.50290360046455	930459	0.38	861	9	200780	None
SRR8692207_bin.30	36.52	0.24	Neural Network (Specific Model)	11	0.888	113209	314.1002017484869	1575511	0.51	1487	27	421943	None
SRR8692207_bin.32	4.99	0.17	Neural Network (Specific Model)	11	0.906	180011	273.872	225689	0.48	250	2	180011	None
SRR8692207_bin.33	6.71	0.0	Neural Network (Specific Model)	11	0.914	243118	409.579766536965	345035	0.44	257	3	243118	None
SRR8692207_bin.4	27.15	0.18	Neural Network (Specific Model)	11	0.839	65194	320.6838156484459	1068053	0.42	933	22	179058	None
SRR8692207_bin.6	66.51	0.0	Neural Network (Specific Model)	11	0.895	81546	319.84444444444443	2792950	0.56	2610	59	235514	None
SRR8692207_bin.8	33.61	0.28	Neural Network (Specific Model)	11	0.884	76973	299.01691729323306	1616690	0.56	1596	43	153018	None
SRR8692207_bin.9	70.01	1.78	Neural Network (Specific Model)	11	0.888	178719	319.8559764859569	3304853	0.51	3062	32	375057	None
SRR8692213_bin.1	72.56	0.06	Neural Network (Specific Model)	11	0.891	221911	323.281898266553	3824449	0.56	3519	24	466156	None
SRR8692213_bin.10	8.81	0.0	Neural Network (Specific Model)	11	0.881	77388	341.21454545454543	318947	0.59	275	6	130568	None
SRR8692213_bin.14	99.83	0.62	Neural Network (Specific Model)	11	0.912	127250	360.0202348238821	4736537	0.45	4003	66	270121	None
SRR8692213_bin.16	95.64	4.31	Neural Network (Specific Model)	11	0.881	11990	287.8679328621908	2216372	0.39	2264	270	61250	None
SRR8692213_bin.17	100.0	0.18	Neural Network (Specific Model)	11	0.876	115367	339.97387669801464	3336890	0.64	2871	42	382974	None
SRR8692213_bin.2	59.39	0.39	Neural Network (Specific Model)	11	0.91	213651	359.2309606769537	2375672	0.46	2009	21	490297	None
SRR8692213_bin.21	19.79	0.0	Neural Network (Specific Model)	11	0.879	275523	332.94673123486683	468589	0.6	413	4	275523	None
SRR8692213_bin.24	4.77	0.0	Neural Network (Specific Model)	11	0.841	75833	280.0135135135135	294874	0.46	296	8	116537	None
SRR8692213_bin.26	41.29	1.52	Neural Network (Specific Model)	11	0.893	263584	341.3264705882353	1946971	0.5	1700	14	478106	None
SRR8692213_bin.27	39.62	0.1	Neural Network (Specific Model)	11	0.864	79732	338.5409836065574	930687	0.6	793	15	252936	None
SRR8692213_bin.5	36.9	0.5	Neural Network (Specific Model)	11	0.897	83595	366.7524682651622	1736595	0.41	1418	29	293100	None
SRR8692213_bin.6	17.56	0.02	Neural Network (Specific Model)	11	0.894	2406	250.6902050113895	368762	0.4	439	152	6435	None
SRR8692213_bin.8	92.26	11.1	Neural Network (Specific Model)	11	0.88	7392	273.2183468705208	1946597	0.39	2093	366	42645	None
SRR8692213_bin.9	20.5	0.0	Neural Network (Specific Model)	11	0.883	61190	298.4958083832335	845338	0.42	835	21	79534	None
ERR2641635_bin.1	71.6	19.05	Gradient Boost (General Model)	11	0.883	22601	302.01729106628244	2132572	0.42	2082	154	74923	None
ERR2641635_bin.15	69.01	20.42	Gradient Boost (General Model)	11	0.883	4043	265.29655033286264	4456537	0.4	4957	1221	37634	None
ERR2641635_bin.16	23.7	0.01	Neural Network (Specific Model)	11	0.884	147195	317.70410367170626	996998	0.42	926	13	256112	None
ERR2641635_bin.18	83.39	0.24	Neural Network (Specific Model)	11	0.892	21944	317.62901606425703	2125217	0.42	1992	148	111847	None
ERR2641635_bin.2	32.35	7.72	Neural Network (Specific Model)	11	0.876	3567	236.09883720930233	1664434	0.34	2064	505	25476	None
ERR2641635_bin.20	49.55	2.78	Gradient Boost (General Model)	11	0.905	3859	292.6186887716654	1285293	0.47	1327	365	19625	None
ERR2641635_bin.22	99.42	22.23	Neural Network (Specific Model)	11	0.908	12965	352.79654359780045	7410855	0.42	6365	884	143750	None
ERR2641635_bin.24	50.97	7.17	Neural Network (Specific Model)	11	0.899	3562	298.3957142857143	2086352	0.44	2100	620	18022	None
ERR2641635_bin.25	86.88	56.52	Neural Network (Specific Model)	11	0.874	29635	313.53141225337487	4142390	0.59	3852	223	188053	None
ERR2641635_bin.27	84.85	6.66	Neural Network (Specific Model)	11	0.87	37575	297.98034811903426	3652290	0.42	3562	225	126656	None
ERR2641635_bin.29	94.39	1.65	Neural Network (Specific Model)	11	0.891	52196	333.3533042846768	3085418	0.47	2754	88	127875	None
ERR2641635_bin.31	7.91	0.01	Neural Network (Specific Model)	11	0.835	21557	221.8271954674221	280570	0.44	353	20	53032	None
ERR2641635_bin.32	55.11	0.16	Neural Network (Specific Model)	11	0.885	19817	325.91804281345566	1803236	0.48	1635	148	56835	None
ERR2641635_bin.33	74.92	0.68	Neural Network (Specific Model)	11	0.895	6597	294.59722222222223	2128794	0.44	2160	399	29691	None
ERR2641635_bin.34	97.19	22.11	Gradient Boost (General Model)	11	0.859	20225	283.3863868240781	6773559	0.37	6861	650	89902	None
ERR2641635_bin.35	97.44	2.08	Neural Network (Specific Model)	11	0.911	24257	321.625	2478020	0.38	2344	153	84987	None
ERR2641635_bin.38	95.66	0.36	Gradient Boost (General Model)	11	0.878	19619	318.01433552886476	2799489	0.33	2581	248	95783	None
ERR2641635_bin.39	78.31	0.37	Neural Network (Specific Model)	11	0.914	39123	368.4372427983539	3520629	0.48	2916	122	165252	None
ERR2641635_bin.44	96.56	0.0	Neural Network (Specific Model)	11	0.91	22331	331.50363548230735	2250597	0.38	2063	148	54966	None
ERR2641635_bin.47	75.4	9.66	Neural Network (Specific Model)	11	0.875	50985	315.58987200890374	1940653	0.6	1797	63	165033	None
ERR2641635_bin.48	87.8	62.21	Neural Network (Specific Model)	11	0.886	13646	312.4126675313446	4886462	0.45	4626	525	60968	None
ERR2641635_bin.52	93.82	1.97	Gradient Boost (General Model)	11	0.888	34643	325.0040650406504	2693947	0.49	2460	121	184925	None
ERR2641635_bin.55	37.05	0.05	Neural Network (Specific Model)	11	0.921	84614	366.3165244375485	1536503	0.47	1289	22	147964	None
ERR2641635_bin.57	26.23	10.27	Neural Network (Specific Model)	11	0.85	12775	257.41305319624496	2026872	0.37	2237	265	72107	None
ERR2641635_bin.59	93.97	0.3	Neural Network (Specific Model)	11	0.898	63643	351.03000340947835	3434133	0.41	2933	95	170367	None
ERR2641635_bin.65	83.86	6.48	Neural Network (Specific Model)	11	0.896	64685	370.491341991342	3435248	0.4	2772	96	281625	None
ERR2641635_bin.9	6.03	0.02	Neural Network (Specific Model)	11	0.957	3753	416.62613981762917	429140	0.43	329	122	14696	None
ERR2641677_bin.16	86.43	4.47	Neural Network (Specific Model)	11	0.87	40397	317.16358024691357	2124576	0.59	1944	84	137971	None
ERR2641677_bin.21	88.02	0.78	Neural Network (Specific Model)	11	0.898	61823	317.05375388716124	2379269	0.41	2251	74	131051	None
ERR2641677_bin.28	96.02	14.39	Neural Network (Specific Model)	11	0.872	27045	313.125	4834359	0.43	4496	325	93289	None
ERR2641677_bin.29	25.57	0.0	Neural Network (Specific Model)	11	0.933	3229	326.47755834829445	1167255	0.45	1114	385	10266	None
ERR2641677_bin.3	97.65	22.11	Gradient Boost (General Model)	11	0.844	12149	278.0058221872541	6262407	0.37	6355	814	89936	None
ERR2641677_bin.31	50.85	0.05	Neural Network (Specific Model)	11	0.922	3486	304.4744958481613	1668247	0.61	1686	527	10434	None
ERR2641677_bin.33	99.95	2.83	Neural Network (Specific Model)	11	0.882	50197	324.734219269103	2654860	0.43	2408	94	168898	None
ERR2641677_bin.34	87.79	0.13	Neural Network (Specific Model)	11	0.903	86896	377.3690932311622	2940719	0.59	2349	53	297024	None
ERR2641677_bin.35	75.88	1.55	Gradient Boost (General Model)	11	0.901	6968	315.0935610103166	2942663	0.41	2811	534	31782	None
ERR2641677_bin.40	85.11	6.27	Gradient Boost (General Model)	11	0.919	8066	307.59453781512605	2386861	0.45	2380	391	45806	None
ERR2641677_bin.42	77.06	1.6	Neural Network (Specific Model)	11	0.881	6440	298.0260058881256	2065976	0.61	2038	403	33045	None
ERR2641677_bin.44	85.58	1.79	Neural Network (Specific Model)	11	0.885	14426	301.05069344811096	2131260	0.49	2091	210	107027	None
ERR2641677_bin.61	97.1	0.41	Neural Network (Specific Model)	11	0.896	73784	333.0314365300438	2797801	0.47	2513	72	182453	None
ERR2641677_bin.62	20.04	0.0	Neural Network (Specific Model)	11	0.886	252115	326.19612590799034	455341	0.46	413	6	252115	None
ERR2641677_bin.63	89.46	77.24	Neural Network (Specific Model)	11	0.888	13344	317.43890518084066	5475979	0.45	5115	621	69646	None
ERR2641677_bin.66	99.39	3.49	Neural Network (Specific Model)	11	0.86	33755	312.08166317678734	3632452	0.41	3343	248	89679	None
ERR2641677_bin.68	8.0	0.03	Neural Network (Specific Model)	11	0.924	2826	328.3421588594705	522909	0.42	491	186	8821	None
ERR2641677_bin.7	86.66	12.27	Neural Network (Specific Model)	11	0.905	17632	354.72181788775674	7258002	0.42	6183	636	96779	None
ERR2641677_bin.70	89.29	22.57	Neural Network (Specific Model)	11	0.914	10559	351.5233501760833	7529078	0.42	6531	1110	54530	None
ERR2641677_bin.72	36.23	0.05	Neural Network (Specific Model)	11	0.888	62804	322.3940520446097	877826	0.47	807	28	134026	None
ERR2641677_bin.74	81.71	0.7	Neural Network (Specific Model)	11	0.9	15808	314.6707692307692	2381758	0.42	2275	220	56386	None
ERR2641733_bin.10	6.45	0.01	Neural Network (Specific Model)	11	0.836	77925	244.13213213213214	291351	0.46	333	13	79740	None
ERR2641733_bin.11	86.67	112.52	Neural Network (Specific Model)	11	0.901	7358	305.34266201088633	19763395	0.44	19474	3812	85541	None
ERR2641733_bin.13	53.61	0.28	Neural Network (Specific Model)	11	0.902	238280	351.3912037037037	1008679	0.59	864	15	287588	None
ERR2641733_bin.15	100.0	0.48	Gradient Boost (General Model)	11	0.886	57684	310.07953890489915	1818652	0.54	1735	46	297419	None
ERR2641733_bin.16	93.76	3.4	Neural Network (Specific Model)	11	0.889	57041	319.1765903307888	2112274	0.6	1965	59	154428	None
ERR2641733_bin.17	94.59	0.35	Neural Network (Specific Model)	11	0.873	42629	335.36444212721585	2206965	0.61	1918	82	217326	None
ERR2641733_bin.18	42.55	2.15	Gradient Boost (General Model)	11	0.899	2554	244.50916666666666	976641	0.61	1200	376	14787	None
ERR2641733_bin.19	81.62	1.44	Neural Network (Specific Model)	11	0.913	9505	300.99887196841513	1751026	0.42	1773	268	31044	None
ERR2641733_bin.22	62.8	0.18	Neural Network (Specific Model)	11	0.877	118918	314.46337579617835	1348233	0.41	1256	18	200423	None
ERR2641733_bin.24	26.61	1.27	Neural Network (Specific Model)	11	0.938	2854	310.7288273615635	1218066	0.46	1228	442	10076	None
ERR2641733_bin.26	66.92	1.66	Neural Network (Specific Model)	11	0.899	4248	290.76784741144417	1776974	0.57	1835	496	13484	None
ERR2641733_bin.34	98.47	102.6	Neural Network (Specific Model)	11	0.924	4221	338.56389077236025	17805336	0.43	16223	4780	59092	None
ERR2641733_bin.43	99.72	1.44	Neural Network (Specific Model)	11	0.885	52810	323.62037914691945	2309719	0.44	2110	70	120069	None
ERR2641733_bin.45	96.0	0.14	Neural Network (Specific Model)	11	0.836	14733	325.95571095571097	2503978	0.56	2145	245	70630	None
ERR2641733_bin.46	99.04	2.19	Neural Network (Specific Model)	11	0.907	9052	301.3789667896679	2695840	0.38	2710	407	72002	None
ERR2641733_bin.49	97.79	3.64	Gradient Boost (General Model)	11	0.886	16953	318.5436447166922	2813616	0.49	2612	246	124603	None
ERR2641733_bin.54	12.1	0.97	Neural Network (Specific Model)	11	0.892	1988	228.54868421052632	582171	0.35	760	278	6639	None
ERR2641733_bin.56	84.4	0.46	Neural Network (Specific Model)	11	0.894	48101	352.595490263068	3458332	0.4	2927	136	156562	None
ERR2641733_bin.57	79.6	4.57	Neural Network (Specific Model)	11	0.869	12561	292.24089775561094	2020141	0.58	2005	240	74844	None
ERR2641733_bin.59	91.12	2.66	Gradient Boost (General Model)	11	0.9	32856	314.8676888131743	1845188	0.63	1761	79	86783	None
ERR2641733_bin.63	7.45	0.18	Neural Network (Specific Model)	11	0.866	16272	289.8490566037736	371620	0.52	371	38	47153	None
ERR2641733_bin.66	68.17	5.05	Gradient Boost (General Model)	11	0.91	4228	260.87029089175013	1800033	0.57	2097	489	20631	None
ERR2641733_bin.67	55.36	0.27	Neural Network (Specific Model)	11	0.92	36202	387.9992565055762	1699961	0.61	1345	74	93191	None
ERR2641733_bin.68	16.65	0.0	Neural Network (Specific Model)	11	0.914	74670	328.6056034482759	499203	0.42	464	28	99112	None
ERR2641733_bin.69	91.47	1.82	Gradient Boost (General Model)	11	0.878	7393	309.60578386605783	2776753	0.58	2628	481	37016	None
ERR2641733_bin.76	81.07	45.33	Neural Network (Specific Model)	11	0.88	5253	275.83062697338744	4163921	0.6	4434	968	24750	None
ERR2641733_bin.78	94.5	6.28	Neural Network (Specific Model)	11	0.912	73234	371.6881203007519	4059541	0.47	3325	86	261121	None
ERR2641733_bin.8	98.56	0.17	Gradient Boost (General Model)	11	0.91	205899	338.5042067307692	1853463	0.54	1664	12	391881	None
ERR2641733_bin.82	79.64	0.68	Gradient Boost (General Model)	11	0.867	8817	305.87663107947805	1781230	0.5	1686	259	54579	None
SRR059458_bin.12	100.0	91.7	Neural Network (Specific Model)	11	0.937	42937	320.6429731925264	2519081	0.28	2462	98	123619	None
SRR059458_bin.15	69.77	2.84	Gradient Boost (General Model)	11	0.91	62536	364.4233870967742	1189988	0.43	992	34	169265	None
SRR059458_bin.16	35.86	0.01	Neural Network (Specific Model)	11	0.868	132656	360.01532033426184	892410	0.43	718	12	249635	None
SRR059458_bin.17	22.35	0.36	Neural Network (Specific Model)	11	0.949	1954	244.73275862068965	268239	0.31	348	130	4874	None
SRR059458_bin.23	75.52	0.18	Neural Network (Specific Model)	11	0.88	12279	328.73297491039426	1873706	0.47	1674	222	43257	None
SRR059458_bin.3	99.88	0.55	Neural Network (Specific Model)	11	0.91	41822	351.416087962963	1998228	0.56	1728	80	139103	None
SRR059458_bin.31	92.37	0.05	Neural Network (Specific Model)	11	0.865	142440	370.13551020408164	1570125	0.46	1225	18	294352	None
SRR059458_bin.32	61.49	0.08	Neural Network (Specific Model)	11	0.862	93733	346.04362880886424	1735479	0.42	1444	46	247722	None
SRR059459_bin.1	23.62	0.0	Neural Network (Specific Model)	11	0.871	107025	357.22049689440996	396042	0.42	322	3	194789	None
SRR059459_bin.14	32.27	0.02	Neural Network (Specific Model)	11	0.958	2701	298.4467618002195	849666	0.45	911	318	9877	None
SRR059459_bin.16	73.02	0.34	Neural Network (Specific Model)	11	0.9	4380	299.7914691943128	1685389	0.48	1688	452	17913	None
SRR059459_bin.17	100.0	92.34	Neural Network (Specific Model)	11	0.939	51002	322.09004934210526	2494338	0.27	2432	86	147104	None
SRR059459_bin.23	87.99	1.63	Neural Network (Specific Model)	11	0.882	7328	318.0211081794195	2046911	0.39	1895	363	24966	None
SRR059459_bin.29	25.01	0.0	Neural Network (Specific Model)	11	0.858	100048	345.2135416666667	462881	0.41	384	11	167489	None
SRR059459_bin.31	45.23	0.08	Neural Network (Specific Model)	11	0.877	192966	390.640562248996	664705	0.44	498	10	243680	None
SRR059459_bin.4	48.4	0.02	Neural Network (Specific Model)	11	0.891	18682	306.2371134020619	699336	0.37	679	50	32230	None
SRR059459_bin.8	84.01	1.06	Neural Network (Specific Model)	11	0.88	10909	328.78962536023056	1165384	0.43	1041	162	57496	None
SRR513791_bin.1	82.45	0.02	Neural Network (Specific Model)	11	0.91	87820	319.204	1314646	0.34	1250	28	154151	None
SRR513791_bin.3	39.05	0.01	Neural Network (Specific Model)	11	0.877	20799	285.8005319148936	734322	0.38	752	48	62084	None
SRR8692206_bin.11	23.13	0.07	Neural Network (Specific Model)	11	0.895	656118	324.7049356223176	1013264	0.51	932	2	656118	None
SRR8692206_bin.15	89.1	5.02	Neural Network (Specific Model)	11	0.839	7850	261.2815390307066	2521301	0.32	2703	466	30425	None
SRR8692206_bin.16	9.92	0.0	Neural Network (Specific Model)	11	0.886	44499	366.37089201877933	263903	0.4	213	8	77581	None
SRR8692206_bin.17	99.62	0.13	Neural Network (Specific Model)	11	0.899	58227	303.1651234567901	1962636	0.35	1944	44	173646	None
SRR8692206_bin.23	100.0	0.36	Neural Network (Specific Model)	11	0.907	115804	310.3720930232558	2029078	0.39	1978	26	261023	None
SRR8692206_bin.26	43.43	0.72	Neural Network (Specific Model)	11	0.886	189940	318.06457739791074	1132359	0.38	1053	11	229500	None
SRR8692206_bin.28	45.29	0.21	Neural Network (Specific Model)	11	0.917	154673	363.69833436150526	1925884	0.46	1621	16	279423	None
SRR8692206_bin.29	9.8	0.0	Neural Network (Specific Model)	11	0.842	10997	245.65808823529412	475233	0.28	544	74	39906	None
SRR8692206_bin.34	4.44	0.0	Neural Network (Specific Model)	11	0.839	141861	264.10599078341016	204617	0.48	217	3	141861	None
SRR8692206_bin.5	15.02	0.16	Neural Network (Specific Model)	11	0.883	269137	311.7406340057637	366867	0.41	347	2	269137	None
SRR8692206_bin.9	84.26	1.33	Neural Network (Specific Model)	11	0.897	35351	309.67290283645144	1712702	0.43	1657	75	136577	None
SRR8692207_bin.1	11.68	0.0	Neural Network (Specific Model)	11	0.902	421107	376.58235294117645	638318	0.45	510	3	421107	None
SRR8692207_bin.10	99.99	0.09	Neural Network (Specific Model)	11	0.905	166833	337.9264069264069	2582442	0.63	2310	27	470957	None
SRR8692207_bin.12	99.97	1.79	Neural Network (Specific Model)	11	0.908	215432	370.8189129229063	4416135	0.43	3606	34	445593	None
SRR8692207_bin.13	62.49	0.48	Neural Network (Specific Model)	11	0.893	336029	325.9931402439024	1434316	0.59	1312	6	594509	None
SRR8692207_bin.14	95.26	0.64	Neural Network (Specific Model)	11	0.859	122286	351.10904370402426	2831402	0.65	2311	41	249780	None
SRR8692207_bin.18	6.06	0.0	Neural Network (Specific Model)	11	0.861	9933	258.2591362126246	269714	0.59	301	47	53580	None
SRR8692207_bin.19	75.02	0.71	Neural Network (Specific Model)	11	0.916	5922	275.156	1349862	0.46	1500	286	22629	None
SRR8692207_bin.21	83.96	0.65	Neural Network (Specific Model)	11	0.911	155072	365.68708272859215	4144466	0.45	3445	40	543525	None
SRR8692207_bin.24	99.99	0.17	Neural Network (Specific Model)	11	0.9	206962	368.00395256916994	5270907	0.41	4301	62	340207	None
SRR8692207_bin.28	15.94	0.1	Neural Network (Specific Model)	11	0.886	2282	228.60737527114966	356310	0.39	461	155	8958	None
SRR8692207_bin.31	20.1	0.02	Neural Network (Specific Model)	11	0.896	549851	348.3826666666667	873376	0.43	750	4	549851	None
SRR8692207_bin.34	9.53	0.09	Neural Network (Specific Model)	11	0.885	187934	332.957928802589	348270	0.42	309	2	187934	None
SRR8692207_bin.5	21.35	0.03	Neural Network (Specific Model)	11	0.858	30855	294.7970779220779	633654	0.46	616	28	61502	None
SRR8692207_bin.7	35.76	0.17	Neural Network (Specific Model)	11	0.858	110014	301.6356275303644	1039433	0.45	988	14	233368	None
SRR8692213_bin.11	19.44	1.88	Neural Network (Specific Model)	11	0.891	2153	204.47743055555554	395299	0.4	576	184	4713	None
SRR8692213_bin.12	99.97	2.64	Neural Network (Specific Model)	11	0.904	148730	360.7965242577842	4954633	0.42	4143	49	481125	None
SRR8692213_bin.13	11.94	0.0	Neural Network (Specific Model)	11	0.873	3223	227.42567567567568	230825	0.4	296	78	20136	None
SRR8692213_bin.15	13.02	0.01	Neural Network (Specific Model)	11	0.87	125038	317.47235387045816	691563	0.43	633	14	145415	None
SRR8692213_bin.18	92.77	1.97	Neural Network (Specific Model)	11	0.888	53449	309.5227151256013	1953459	0.42	1871	51	189894	None
SRR8692213_bin.19	74.25	5.3	Neural Network (Specific Model)	11	0.908	2871	235.999430523918	1367365	0.4	1756	502	11374	None
SRR8692213_bin.20	4.23	0.01	Neural Network (Specific Model)	11	0.882	157683	310.41013824884794	228895	0.48	217	4	157683	None
SRR8692213_bin.22	38.93	0.23	Neural Network (Specific Model)	11	0.916	125784	391.95528743789924	1807161	0.47	1409	20	195969	None
SRR8692213_bin.23	27.4	0.01	Neural Network (Specific Model)	11	0.882	246179	317.5941028858218	1718855	0.56	1594	11	395368	None
SRR8692213_bin.25	25.64	0.0	Neural Network (Specific Model)	11	0.873	544421	322.34003350083754	659859	0.6	597	4	544421	None
SRR8692213_bin.3	82.62	1.38	Neural Network (Specific Model)	11	0.838	7032	307.3164039696439	1883481	0.6	1713	339	31513	None
SRR8692213_bin.4	70.15	0.55	Neural Network (Specific Model)	11	0.895	145144	322.61461318051573	3768288	0.49	3490	41	504900	None
SRR8692213_bin.7	41.36	0.03	Neural Network (Specific Model)	11	0.901	95969	379.87887323943664	1793524	0.42	1420	29	236691	None
